focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
lstm,6,fused,sw,0.627911710166399,0.23527756275480352,0.7469833061006159,0.12245368471728947,19339.5,0.0
lstm,6,sp,sw,0.4939331489596522,0.27355395377153596,0.7469833061006159,0.12245368471728947,11560.5,0.0
lstm,7,fused,sp,0.6677184996468645,0.18970887271839865,0.5228953450617699,0.27449426335859406,34266.5,0.0
lstm,7,fused,sw,0.6677184996468645,0.18970887271839865,0.7609548931696563,0.11091818267928495,19142.5,0.0
lstm,7,sp,sw,0.5228953450617699,0.27449426335859406,0.7609548931696563,0.11091818267928495,12727.0,0.0
lstm,8,fused,sp,0.6778866149516249,0.20849442513275443,0.562173641131913,0.26438692702030053,33550.5,0.0
lstm,8,fused,sw,0.6778866149516249,0.20849442513275443,0.7730526537390159,0.10872203192453121,19765.5,0.0
lstm,8,sp,sw,0.562173641131913,0.26438692702030053,0.7730526537390159,0.10872203192453121,12918.5,0.0
lstm,9,fused,sp,0.7043698211998022,0.20344991906854384,0.6249443296929003,0.25266996151276616,31697.0,0.0
lstm,9,fused,sw,0.7043698211998022,0.20344991906854384,0.7834689627380966,0.1031155566933259,21561.5,0.001
lstm,9,sp,sw,0.6249443296929003,0.25266996151276616,0.7834689627380966,0.1031155566933259,15976.5,0.0
lstm,10,fused,sp,0.7265874308443806,0.18082722280277427,0.6341560164080957,0.23444118187693253,33068.0,0.0
lstm,10,fused,sw,0.7265874308443806,0.18082722280277427,0.7967543030310925,0.09894862649791072,21059.0,0.0
lstm,10,sp,sw,0.6341560164080957,0.23444118187693253,0.7967543030310925,0.09894862649791072,14584.5,0.0
lstm,11,fused,sp,0.7397799802131164,0.17095806994372595,0.6513039829137486,0.22862445393584083,32911.0,0.0
lstm,11,fused,sw,0.7397799802131164,0.17095806994372595,0.7948026964276118,0.100516967578317,22483.0,0.005
lstm,11,sp,sw,0.6513039829137486,0.22862445393584083,0.7948026964276118,0.100516967578317,15795.0,0.0
lstm,12,fused,sp,0.7386159477295284,0.17046258588306054,0.664776030239577,0.210070553711515,31974.0,0.0
lstm,12,fused,sw,0.7386159477295284,0.17046258588306054,0.8045187717530188,0.09324856631505858,21118.0,0.0
lstm,12,sp,sw,0.664776030239577,0.210070553711515,0.8045187717530188,0.09324856631505858,15702.0,0.0
lstm,13,fused,sp,0.7479546045894206,0.16648086331479237,0.6918040559298678,0.1976962222262773,31085.5,0.001
lstm,13,fused,sw,0.7479546045894206,0.16648086331479237,0.8102417606885917,0.09108242651587349,21285.0,0.0
lstm,13,sp,sw,0.6918040559298678,0.1976962222262773,0.8102417606885917,0.09108242651587349,16405.0,0.0
lstm,14,fused,sp,0.767826034905475,0.15656858868505585,0.684189830939358,0.21295352098692982,33248.5,0.0
lstm,14,fused,sw,0.767826034905475,0.15656858868505585,0.816498430550661,0.08997408283765498,22674.5,0.008
lstm,14,sp,sw,0.684189830939358,0.21295352098692982,0.816498430550661,0.08997408283765498,15626.5,0.0
lstm,15,fused,sp,0.7698264091906071,0.16368921459972582,0.7040229762644072,0.19651938268138586,32526.0,0.0
lstm,15,fused,sw,0.7698264091906071,0.16368921459972582,0.8257084266584929,0.08401191261199904,22269.5,0.003
lstm,15,sp,sw,0.7040229762644072,0.19651938268138586,0.8257084266584929,0.08401191261199904,15619.0,0.0
