focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
cnn,10,sp,sw,0.8882524887385267,0.07369091878811783,0.8835784691486637,0.05710853200657569,30470.5,0.007500000000000001
cnn,11,fused,sp,0.8990121434504825,0.048964331622023224,0.8853518443239596,0.07452889240119594,28174.0,0.227
cnn,11,fused,sw,0.8990121434504825,0.048964331622023224,0.8844923592355702,0.05561373791602646,31352.0,0.003
cnn,11,sp,sw,0.8853518443239596,0.07452889240119594,0.8844923592355702,0.05561373791602646,29212.0,0.0795
cnn,12,fused,sp,0.8966611914059343,0.06287170170019732,0.8772943100320886,0.11178278771340183,27517.0,0.454
cnn,12,fused,sw,0.8966611914059343,0.06287170170019732,0.8876753544368741,0.04689980748442522,32405.5,0.0
cnn,12,sp,sw,0.8772943100320886,0.11178278771340183,0.8876753544368741,0.04689980748442522,30649.5,0.0045000000000000005
cnn,13,fused,sp,0.9065947902666989,0.05537321872269917,0.8924116967203085,0.08413529303349909,28102.5,0.247
cnn,13,fused,sw,0.9065947902666989,0.05537321872269917,0.8892557892636267,0.05113800573167586,35393.0,0.0
cnn,13,sp,sw,0.8924116967203085,0.08413529303349909,0.8892557892636267,0.05113800573167586,31999.5,0.0
cnn,14,fused,sp,0.9102249664630807,0.050056023026794357,0.8965293496325017,0.07051684647958896,28944.5,0.08
cnn,14,fused,sw,0.9102249664630807,0.050056023026794357,0.8941111687787537,0.047475273504114415,34320.5,0.0
cnn,14,sp,sw,0.8965293496325017,0.07051684647958896,0.8941111687787537,0.047475273504114415,30828.0,0.003
cnn,15,fused,sp,0.911120268936527,0.052602596921154446,0.90088202040361,0.06916837137142468,27617.0,0.413
cnn,15,fused,sw,0.911120268936527,0.052602596921154446,0.894218780148168,0.0463395226603099,35471.5,0.0
cnn,15,sp,sw,0.90088202040361,0.06916837137142468,0.894218780148168,0.0463395226603099,32293.5,0.0
cnn,16,fused,sp,0.9125402772549076,0.0498807956054998,0.9026799823513747,0.07288859858624971,26603.5,0.915
cnn,16,fused,sw,0.9125402772549076,0.0498807956054998,0.895856377475187,0.045544287415606316,34974.0,0.0
cnn,16,sp,sw,0.9026799823513747,0.07288859858624971,0.895856377475187,0.045544287415606316,33171.0,0.0
cnn,17,fused,sp,0.9136028211132513,0.04967407612509368,0.904773713952296,0.06934530407097822,26431.0,0.99
cnn,17,fused,sw,0.9136028211132513,0.04967407612509368,0.8969855348223505,0.04715948590240728,34693.5,0.0
cnn,17,sp,sw,0.904773713952296,0.06934530407097822,0.8969855348223505,0.04715948590240728,33244.0,0.0
cnn,18,fused,sp,0.9142281133856774,0.05278713243379872,0.9073534952955968,0.0691612087817012,26694.5,0.864
cnn,18,fused,sw,0.9142281133856774,0.05278713243379872,0.8977541371024061,0.04208858857255302,36002.0,0.0
cnn,18,sp,sw,0.9073534952955968,0.0691612087817012,0.8977541371024061,0.04208858857255302,34048.0,0.0
cnn,19,fused,sp,0.9152030137905617,0.052752768109437395,0.9093240677563937,0.06524836570590731,26450.0,1.0
cnn,19,fused,sw,0.9152030137905617,0.052752768109437395,0.8989081316460712,0.0422496280605539,36004.0,0.0
cnn,19,sp,sw,0.9093240677563937,0.06524836570590731,0.8989081316460712,0.0422496280605539,34504.5,0.0
cnn,20,fused,sp,0.9183888110877358,0.04850808962106067,0.9086013033817838,0.06723699771139871,27249.0,0.575
cnn,20,fused,sw,0.9183888110877358,0.04850808962106067,0.9010863954007258,0.041855418428233516,36380.5,0.0
cnn,20,sp,sw,0.9086013033817838,0.06723699771139871,0.9010863954007258,0.041855418428233516,33449.0,0.0
cnn,21,fused,sp,0.9190368762185142,0.05302477323586015,0.9148676423168679,0.06191906622085304,26597.5,0.918
cnn,21,fused,sw,0.9190368762185142,0.05302477323586015,0.9024084212356417,0.039787687516422185,36755.0,0.0
cnn,21,sp,sw,0.9148676423168679,0.06191906622085304,0.9024084212356417,0.039787687516422185,35585.5,0.0
cnn,22,fused,sp,0.9208281557274028,0.05389369301590133,0.9153012351076397,0.06339638857776983,27261.0,0.57
cnn,22,fused,sw,0.9208281557274028,0.05389369301590133,0.9048613924118266,0.038565558195705354,38052.0,0.0
cnn,22,sp,sw,0.9153012351076397,0.06339638857776983,0.9048613924118266,0.038565558195705354,35187.0,0.0
lstm,1,fused,sp,0.4475571928670176,0.34198027183883506,0.37105794849764484,0.35645416917794776,30786.5,0.002
lstm,1,fused,sw,0.4475571928670176,0.34198027183883506,0.6791669770945399,0.19010563110310494,16759.0,0.0
lstm,1,sp,sw,0.37105794849764484,0.35645416917794776,0.6791669770945399,0.19010563110310494,13598.5,0.0
lstm,2,fused,sp,0.6198408895504653,0.3172570413455949,0.5806357668162981,0.33536014259044133,28507.5,0.148
lstm,2,fused,sw,0.6198408895504653,0.3172570413455949,0.7618027548741635,0.14486745049864208,22332.5,0.006
lstm,2,sp,sw,0.5806357668162981,0.33536014259044133,0.7618027548741635,0.14486745049864208,19747.0,0.0
lstm,3,fused,sp,0.7751075615522044,0.14812036192747305,0.733915558866813,0.1790698017341475,29975.0,0.0195
lstm,3,fused,sw,0.7751075615522044,0.14812036192747305,0.8027366431557591,0.12232900687117376,23521.0,0.04
lstm,3,sp,sw,0.733915558866813,0.1790698017341475,0.8027366431557591,0.12232900687117376,20124.0,0.0
lstm,4,fused,sp,0.7929752579964688,0.1647642558980436,0.732486530048861,0.2268218299294912,30703.0,0.0045000000000000005
lstm,4,fused,sw,0.7929752579964688,0.1647642558980436,0.8335210750301749,0.08766136908366803,24642.5,0.205
lstm,4,sp,sw,0.732486530048861,0.2268218299294912,0.8335210750301749,0.08766136908366803,20093.5,0.0
lstm,5,fused,sp,0.8250093147605587,0.11832223893134347,0.7860493909869387,0.1581384011305608,29893.5,0.024
lstm,5,fused,sw,0.8250093147605587,0.11832223893134347,0.8456586629417838,0.08269344118313807,24552.5,0.183
lstm,5,sp,sw,0.7860493909869387,0.1581384011305608,0.8456586629417838,0.08269344118313807,21054.5,0.0
lstm,6,fused,sp,0.8137406713775218,0.16249856589608738,0.7566303658285308,0.22171668879874654,30944.0,0.003
lstm,6,fused,sw,0.8137406713775218,0.16249856589608738,0.8574246398731973,0.0702573478541112,23816.5,0.065
lstm,6,sp,sw,0.7566303658285308,0.22171668879874654,0.8574246398731973,0.0702573478541112,18945.5,0.0
lstm,7,fused,sp,0.8616151798787215,0.07045395776593935,0.7937613658089299,0.15451654097695633,32787.0,0.0
lstm,7,fused,sw,0.8616151798787215,0.07045395776593935,0.8687911789652387,0.061234874938541795,25524.5,0.516
lstm,7,sp,sw,0.7937613658089299,0.15451654097695633,0.8687911789652387,0.061234874938541795,19206.0,0.0
lstm,8,fused,sp,0.8499086707471986,0.09076350691401841,0.8048008578335667,0.1355966127999532,31399.5,0.0015
lstm,8,fused,sw,0.8499086707471986,0.09076350691401841,0.8735172624050134,0.06334060857454565,23846.0,0.068
lstm,8,sp,sw,0.8048008578335667,0.1355966127999532,0.8735172624050134,0.06334060857454565,18628.5,0.0
lstm,9,fused,sp,0.8697101974856652,0.07247417563575725,0.8441312110266305,0.10453476584144884,29492.5,0.0495
lstm,9,fused,sw,0.8697101974856652,0.07247417563575725,0.8785214711466279,0.05677380239567778,26252.5,0.89
lstm,9,sp,sw,0.8441312110266305,0.10453476584144884,0.8785214711466279,0.05677380239567778,22787.0,0.030000000000000002
lstm,10,fused,sp,0.8820175791059319,0.07355218324296556,0.8531451531239685,0.10059970788391671,30766.0,0.006
lstm,10,fused,sw,0.8820175791059319,0.07355218324296556,0.8819655229348264,0.05402236594052044,29172.0,0.08
lstm,10,sp,sw,0.8531451531239685,0.10059970788391671,0.8819655229348264,0.05402236594052044,23951.5,0.08
lstm,11,fused,sp,0.8869221932226453,0.05980913867410629,0.8493132362131788,0.10459342277700472,31217.5,0.003
lstm,11,fused,sw,0.8869221932226453,0.05980913867410629,0.8823417684425101,0.055974493570078686,28917.5,0.084
lstm,11,sp,sw,0.8493132362131788,0.10459342277700472,0.8823417684425101,0.055974493570078686,23354.0,0.045
lstm,12,fused,sp,0.881546404659078,0.07349138079612778,0.8468763783366381,0.1258166211150945,30071.5,0.0285
lstm,12,fused,sw,0.881546404659078,0.07349138079612778,0.8887304917801879,0.045018746042331574,27337.5,0.534
lstm,12,sp,sw,0.8468763783366381,0.1258166211150945,0.8887304917801879,0.045018746042331574,23110.0,0.0285
lstm,14,fused,sp,0.8998236396755537,0.051664907458322536,0.8664121620259412,0.0990872568882075,30682.5,0.009000000000000001
lstm,14,fused,sw,0.8998236396755537,0.051664907458322536,0.8953172732267244,0.047212131129304655,29541.5,0.045
lstm,14,sp,sw,0.8664121620259412,0.0990872568882075,0.8953172732267244,0.047212131129304655,24375.5,0.146
lstm,16,fused,sp,0.9041572148411753,0.051328078294864604,0.8685491912228873,0.0995356730603164,31969.0,0.0
lstm,16,fused,sw,0.9041572148411753,0.051328078294864604,0.8965132343613308,0.045937668206829374,31173.5,0.0015
lstm,16,sp,sw,0.8685491912228873,0.0995356730603164,0.8965132343613308,0.045937668206829374,24542.0,0.181
lstm,18,fused,sp,0.9066957936441428,0.047528108154593726,0.8820924295215701,0.08607101740618485,29836.0,0.027
lstm,18,fused,sw,0.9066957936441428,0.047528108154593726,0.9005905355958547,0.03881829729483498,31223.0,0.003
lstm,18,sp,sw,0.8820924295215701,0.08607101740618485,0.9005905355958547,0.03881829729483498,26256.5,0.892
lstm,19,fused,sp,0.9053337278964932,0.05206435009476247,0.8814289546293405,0.08739819576287654,30866.5,0.003
lstm,19,fused,sw,0.9053337278964932,0.05206435009476247,0.9007709997663358,0.03960728891744371,30901.0,0.003
lstm,19,sp,sw,0.8814289546293405,0.08739819576287654,0.9007709997663358,0.03960728891744371,25511.5,0.511
lstm,20,fused,sp,0.9107446846181618,0.048443120487436105,0.8830257718433183,0.09001724624305542,31512.0,0.0
lstm,20,fused,sw,0.9107446846181618,0.048443120487436105,0.9021185779801774,0.042758601522265044,31813.0,0.0
lstm,20,sp,sw,0.8830257718433183,0.09001724624305542,0.9021185779801774,0.042758601522265044,25704.0,0.601
lstm,21,fused,sp,0.9093083847109046,0.04693289146201966,0.8917327432012409,0.075610600817359,29671.0,0.036000000000000004
lstm,21,fused,sw,0.9093083847109046,0.04693289146201966,0.9032115983913066,0.040388210532263595,30890.5,0.006
lstm,21,sp,sw,0.8917327432012409,0.075610600817359,0.9032115983913066,0.040388210532263595,26840.0,0.785
lstm,22,fused,sp,0.9125963859689462,0.049638365792620154,0.8923287700422764,0.0751242281223053,31019.5,0.0015
lstm,22,fused,sw,0.9125963859689462,0.049638365792620154,0.9049622981997083,0.036575217063938736,32680.0,0.0
lstm,22,sp,sw,0.8923287700422764,0.0751242281223053,0.9049622981997083,0.036575217063938736,26738.5,0.84
cnn-lstm,1,fused,sp,0.47908884843109756,0.3277504500785459,0.439990997197953,0.33877411376477345,27902.0,0.308
cnn-lstm,1,fused,sw,0.47908884843109756,0.3277504500785459,0.6478341304660395,0.22486791030846923,18455.0,0.0
cnn-lstm,1,sp,sw,0.439990997197953,0.33877411376477345,0.6478341304660395,0.22486791030846923,17516.0,0.0
cnn-lstm,2,fused,sp,0.6463780051823564,0.28986206919498375,0.6616101838310543,0.2966736610579151,25292.0,0.417
cnn-lstm,2,fused,sw,0.6463780051823564,0.28986206919498375,0.7596190453729195,0.15736418908855082,22386.5,0.012
cnn-lstm,2,sp,sw,0.6616101838310543,0.2966736610579151,0.7596190453729195,0.15736418908855082,24146.0,0.159
cnn-lstm,5,fused,sp,0.8559893838644617,0.09623585393926215,0.8409819317249716,0.1150695024566015,28249.0,0.207
cnn-lstm,5,fused,sw,0.8559893838644617,0.09623585393926215,0.836002908308268,0.09627913641867078,30926.5,0.006
cnn-lstm,5,sp,sw,0.8409819317249716,0.1150695024566015,0.836002908308268,0.09627913641867078,28927.0,0.12300000000000001
cnn-lstm,6,fused,sp,0.8377411857651796,0.15785885520285792,0.8165665535948515,0.16005132938314778,29425.5,0.0555
cnn-lstm,6,fused,sw,0.8377411857651796,0.15785885520285792,0.8477971830840787,0.07783943373582333,30188.0,0.027
cnn-lstm,6,sp,sw,0.8165665535948515,0.16005132938314778,0.8477971830840787,0.07783943373582333,26721.0,0.85
cnn-lstm,7,fused,sp,0.8708619274379995,0.07416268272383829,0.8474820441010572,0.143942306120292,26427.0,0.987
cnn-lstm,7,fused,sw,0.8708619274379995,0.07416268272383829,0.8538406777706229,0.07433245220165248,31534.5,0.0
cnn-lstm,7,sp,sw,0.8474820441010572,0.143942306120292,0.8538406777706229,0.07433245220165248,31210.0,0.0015
cnn-lstm,8,fused,sp,0.8785871770761703,0.07301527554803977,0.8509921014745165,0.11299840170608748,29990.5,0.0195
cnn-lstm,8,fused,sw,0.8785871770761703,0.07301527554803977,0.8619896961830215,0.06429320837932395,32210.5,0.0
cnn-lstm,8,sp,sw,0.8509921014745165,0.11299840170608748,0.8619896961830215,0.06429320837932395,28051.5,0.261
cnn-lstm,9,fused,sp,0.8921113483236067,0.06181613038218652,0.8605745756424175,0.0955194057821515,32396.0,0.0
cnn-lstm,9,fused,sw,0.8921113483236067,0.06181613038218652,0.8758156001848832,0.05800160029285844,32917.5,0.0
cnn-lstm,9,sp,sw,0.8605745756424175,0.0955194057821515,0.8758156001848832,0.05800160029285844,25913.0,0.707
cnn-lstm,10,fused,sp,0.8970308025924428,0.06472635298478246,0.8761205013636281,0.08049211853713313,30603.5,0.006
cnn-lstm,10,fused,sw,0.8970308025924428,0.06472635298478246,0.8761505714992301,0.05548408692155754,34392.5,0.0
cnn-lstm,10,sp,sw,0.8761205013636281,0.08049211853713313,0.8761505714992301,0.05548408692155754,29525.0,0.031
cnn-lstm,11,fused,sp,0.8946704476583399,0.06469212228262146,0.8723385574052425,0.07914150038456243,30939.0,0.003
cnn-lstm,11,fused,sw,0.8946704476583399,0.06469212228262146,0.8766268024630617,0.05972610777393442,32738.5,0.0
cnn-lstm,11,sp,sw,0.8723385574052425,0.07914150038456243,0.8766268024630617,0.05972610777393442,27691.5,0.384
cnn-lstm,12,fused,sp,0.8987600123684605,0.065299315408447,0.8673494417703592,0.09028128412253868,32846.0,0.0
cnn-lstm,12,fused,sw,0.8987600123684605,0.065299315408447,0.8798136255270109,0.05097430655223426,35707.0,0.0
cnn-lstm,12,sp,sw,0.8673494417703592,0.09028128412253868,0.8798136255270109,0.05097430655223426,27616.5,0.413
cnn-lstm,13,fused,sp,0.9108617723019474,0.0506689754508074,0.8811459137045866,0.0768275946224821,33440.5,0.0
cnn-lstm,13,fused,sw,0.9108617723019474,0.0506689754508074,0.8829008694593592,0.05143028796048483,38048.0,0.0
cnn-lstm,13,sp,sw,0.8811459137045866,0.0768275946224821,0.8829008694593592,0.05143028796048483,29433.5,0.036
cnn-lstm,14,fused,sp,0.9096191049473283,0.05089360720390829,0.8866966143067101,0.07347566298893987,31876.0,0.0
cnn-lstm,14,fused,sw,0.9096191049473283,0.05089360720390829,0.8871862783127322,0.04814933879350565,37110.0,0.0
cnn-lstm,14,sp,sw,0.8866966143067101,0.07347566298893987,0.8871862783127322,0.04814933879350565,30526.0,0.004
cnn-lstm,15,fused,sp,0.9134375381008976,0.04873499539016172,0.8863931748028937,0.06817181816784283,33815.5,0.0
cnn-lstm,15,fused,sw,0.9134375381008976,0.04873499539016172,0.8869006609292682,0.04861135157902641,37590.0,0.0
cnn-lstm,15,sp,sw,0.8863931748028937,0.06817181816784283,0.8869006609292682,0.04861135157902641,29163.5,0.057
cnn-lstm,16,fused,sp,0.9190666618156482,0.04267236880453798,0.8919891180215398,0.07136113675678045,33687.5,0.0
cnn-lstm,16,fused,sw,0.9190666618156482,0.04267236880453798,0.8863259944745593,0.04896154597348686,39837.5,0.0
cnn-lstm,16,sp,sw,0.8919891180215398,0.07136113675678045,0.8863259944745593,0.04896154597348686,31332.0,0.001
cnn-lstm,17,fused,sp,0.9159955132139427,0.04676582388535557,0.8908864600426396,0.07319692500294868,33310.5,0.0
cnn-lstm,17,fused,sw,0.9159955132139427,0.04676582388535557,0.8898318745316692,0.047546447795513674,38204.0,0.0
cnn-lstm,17,sp,sw,0.8908864600426396,0.07319692500294868,0.8898318745316692,0.047546447795513674,30643.0,0.003
