focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
cnn,11,fused,sp,0.7933970749255287,0.1408549761768672,0.6893085566581434,0.22062113149022855,36180.0,0.0
cnn,11,fused,sw,0.7933970749255287,0.1408549761768672,0.8001862613386161,0.08891461881988988,28336.0,0.186
cnn,11,sp,sw,0.6893085566581434,0.22062113149022855,0.8001862613386161,0.08891461881988988,17195.0,0.0
cnn,12,fused,sp,0.7982664754530172,0.15823037802382825,0.6955857733804242,0.22976185455974318,35092.0,0.0
cnn,12,fused,sw,0.7982664754530172,0.15823037802382825,0.8045234922640759,0.08383236541475798,30508.5,0.004
cnn,12,sp,sw,0.6955857733804242,0.22976185455974318,0.8045234922640759,0.08383236541475798,19270.0,0.0
cnn,13,fused,sp,0.8076796562339096,0.14196223140585054,0.7166287444967914,0.20750828915686623,35789.5,0.0
cnn,13,fused,sw,0.8076796562339096,0.14196223140585054,0.8025230253230062,0.08412840033102878,31686.0,0.0
cnn,13,sp,sw,0.7166287444967914,0.20750828915686623,0.8025230253230062,0.08412840033102878,19713.5,0.0
cnn,14,fused,sp,0.8184363983830609,0.128843965819145,0.7211408212118924,0.210677763169033,35760.5,0.0
cnn,14,fused,sw,0.8184363983830609,0.128843965819145,0.810024040235711,0.08264685080526317,31504.5,0.0
cnn,14,sp,sw,0.7211408212118924,0.210677763169033,0.810024040235711,0.08264685080526317,19968.0,0.0
cnn,15,fused,sp,0.8178914737242626,0.13727707691919444,0.7302811769256461,0.19896085413682404,35552.5,0.0
cnn,15,fused,sw,0.8178914737242626,0.13727707691919444,0.8117277831656684,0.08369784826034424,31271.0,0.001
cnn,15,sp,sw,0.7302811769256461,0.19896085413682404,0.8117277831656684,0.08369784826034424,19788.5,0.0
cnn,16,fused,sp,0.8127745296276729,0.14009168440875977,0.736114470536457,0.2020332880415861,34601.5,0.0
cnn,16,fused,sw,0.8127745296276729,0.14009168440875977,0.8156970536954601,0.08275992198805879,29557.0,0.029
cnn,16,sp,sw,0.736114470536457,0.2020332880415861,0.8156970536954601,0.08275992198805879,19855.0,0.0
cnn,17,fused,sp,0.8238758683560675,0.13676213271759258,0.7385306339343586,0.21068611407474772,34896.0,0.0
cnn,17,fused,sw,0.8238758683560675,0.13676213271759258,0.8167646853727016,0.08078036368092484,31626.0,0.0
cnn,17,sp,sw,0.7385306339343586,0.21068611407474772,0.8167646853727016,0.08078036368092484,21010.5,0.0
cnn,18,fused,sp,0.8298024431908522,0.13400191523492472,0.7447098203050398,0.20057548513834444,36700.0,0.0
cnn,18,fused,sw,0.8298024431908522,0.13400191523492472,0.8154022204832077,0.08285965707949083,33126.0,0.0
cnn,18,sp,sw,0.7447098203050398,0.20057548513834444,0.8154022204832077,0.08285965707949083,20598.5,0.0
cnn,19,fused,sp,0.8313971900100836,0.13042171064957006,0.7483731873167597,0.20295105645667627,36158.5,0.0
cnn,19,fused,sw,0.8313971900100836,0.13042171064957006,0.8194385047884153,0.0824991627151644,32735.0,0.0
cnn,19,sp,sw,0.7483731873167597,0.20295105645667627,0.8194385047884153,0.0824991627151644,20742.5,0.0
cnn,20,fused,sp,0.836108024480759,0.13580277458576198,0.7581134813635931,0.19082298649112334,36169.0,0.0
cnn,20,fused,sw,0.836108024480759,0.13580277458576198,0.8188055016660962,0.07723864684804986,34514.5,0.0
cnn,20,sp,sw,0.7581134813635931,0.19082298649112334,0.8188055016660962,0.07723864684804986,21734.0,0.001
cnn,21,fused,sp,0.8359002027509687,0.13285935750745778,0.7625486444095456,0.19735223313195735,35445.0,0.0
cnn,21,fused,sw,0.8359002027509687,0.13285935750745778,0.8234434413675138,0.08045589058012856,33054.5,0.0
cnn,21,sp,sw,0.7625486444095456,0.19735223313195735,0.8234434413675138,0.08045589058012856,21908.0,0.001
cnn,22,fused,sp,0.8379923442201975,0.13715498861997413,0.7694109924407262,0.1911295290221992,35693.0,0.0
cnn,22,fused,sw,0.8379923442201975,0.13715498861997413,0.8247907019407187,0.07910616425633513,33648.0,0.0
cnn,22,sp,sw,0.7694109924407262,0.1911295290221992,0.8247907019407187,0.07910616425633513,21952.0,0.002
lstm,1,fused,sp,0.31465769806934885,0.2696427092947372,0.18477323150245298,0.22727792506217714,34799.5,0.0
lstm,1,fused,sw,0.31465769806934885,0.2696427092947372,0.5032420730053438,0.1453361932935983,14214.0,0.0
lstm,1,sp,sw,0.18477323150245298,0.22727792506217714,0.5032420730053438,0.1453361932935983,7502.0,0.0
lstm,2,fused,sp,0.4553677175978099,0.29260077967021425,0.3372598514037661,0.27772277383351374,32639.0,0.0
lstm,2,fused,sw,0.4553677175978099,0.29260077967021425,0.6233555157581048,0.1368413860560047,18705.5,0.0
lstm,2,sp,sw,0.3372598514037661,0.27772277383351374,0.6233555157581048,0.1368413860560047,11203.5,0.0
lstm,3,fused,sp,0.5432578360624959,0.25185512572787805,0.38307905611165005,0.269367837181672,35488.5,0.0
lstm,3,fused,sw,0.5432578360624959,0.25185512572787805,0.6625721578080614,0.13539707419289662,19841.5,0.0
lstm,3,sp,sw,0.38307905611165005,0.269367837181672,0.6625721578080614,0.13539707419289662,10589.5,0.0
lstm,4,fused,sp,0.5867120986920524,0.2670041643607746,0.4428510949192135,0.28783481056052485,34390.5,0.0
lstm,4,fused,sw,0.5867120986920524,0.2670041643607746,0.7023578710004988,0.12340178641503319,21568.5,0.001
lstm,4,sp,sw,0.4428510949192135,0.28783481056052485,0.7023578710004988,0.12340178641503319,12440.0,0.0
lstm,5,fused,sp,0.6152796059266001,0.22177940120512235,0.5008091817146788,0.2689951687204984,32989.0,0.0
lstm,5,fused,sw,0.6152796059266001,0.22177940120512235,0.7275973879635247,0.11355773790141133,19126.0,0.0
lstm,5,sp,sw,0.5008091817146788,0.2689951687204984,0.7275973879635247,0.11355773790141133,13047.0,0.0
lstm,6,fused,sp,0.6309020105541141,0.23779182843794278,0.5213657070642979,0.2773445432037931,32892.0,0.0
lstm,6,fused,sw,0.6309020105541141,0.23779182843794278,0.7475290175724286,0.11051302537832866,19810.5,0.0
lstm,6,sp,sw,0.5213657070642979,0.2773445432037931,0.7475290175724286,0.11051302537832866,12988.0,0.0
lstm,7,fused,sp,0.6854200525008025,0.18648147618730154,0.5492533893335437,0.26690832030816314,34485.0,0.0
lstm,7,fused,sw,0.6854200525008025,0.18648147618730154,0.7582774244689703,0.10443520991937537,21393.5,0.0
lstm,7,sp,sw,0.5492533893335437,0.26690832030816314,0.7582774244689703,0.10443520991937537,13454.5,0.0
lstm,8,fused,sp,0.6903139327716694,0.20017401530936424,0.5798588670437128,0.2544984291973669,33525.0,0.0
lstm,8,fused,sw,0.6903139327716694,0.20017401530936424,0.771409713699782,0.10127817485339105,21491.0,0.001
lstm,8,sp,sw,0.5798588670437128,0.2544984291973669,0.771409713699782,0.10127817485339105,13812.5,0.0
lstm,9,fused,sp,0.7144265735773765,0.2039787869830185,0.6227596252324911,0.2566997506793363,32646.5,0.0
lstm,9,fused,sw,0.7144265735773765,0.2039787869830185,0.7765780833847405,0.10795895820469881,23543.0,0.041
lstm,9,sp,sw,0.6227596252324911,0.2566997506793363,0.7765780833847405,0.10795895820469881,16488.5,0.0
lstm,10,fused,sp,0.7410559955729902,0.16916144655109155,0.6461307921641215,0.24118875096839706,32843.0,0.0
lstm,10,fused,sw,0.7410559955729902,0.16916144655109155,0.786217928068464,0.10425982403267875,23586.0,0.045
lstm,10,sp,sw,0.6461307921641215,0.24118875096839706,0.786217928068464,0.10425982403267875,16967.0,0.0
lstm,11,fused,sp,0.7366264369084597,0.15206501627350694,0.6604984193484346,0.2145064143377786,32261.5,0.0
lstm,11,fused,sw,0.7366264369084597,0.15206501627350694,0.7883384093610064,0.09264627878554092,22239.0,0.003
lstm,11,sp,sw,0.6604984193484346,0.2145064143377786,0.7883384093610064,0.09264627878554092,16106.0,0.0
lstm,12,fused,sp,0.7632736084724736,0.16126876442220803,0.6714450494784377,0.2170176315572115,33720.5,0.0
lstm,12,fused,sw,0.7632736084724736,0.16126876442220803,0.7907426525894802,0.0974862011915842,25977.0,0.74
lstm,12,sp,sw,0.6714450494784377,0.2170176315572115,0.7907426525894802,0.0974862011915842,17904.0,0.0
lstm,13,fused,sp,0.7704131642850037,0.14358182723478274,0.6943453330442968,0.2073902297815981,32644.5,0.0
lstm,13,fused,sw,0.7704131642850037,0.14358182723478274,0.7917684558319835,0.09726361753222859,25668.0,0.584
lstm,13,sp,sw,0.6943453330442968,0.2073902297815981,0.7917684558319835,0.09726361753222859,19000.5,0.0
lstm,14,fused,sp,0.7880128916410388,0.14003396246173813,0.6936810939627193,0.22417412254630623,33497.5,0.0
lstm,14,fused,sw,0.7880128916410388,0.14003396246173813,0.8005220847370705,0.0932092611337889,27341.0,0.532
lstm,14,sp,sw,0.6936810939627193,0.22417412254630623,0.8005220847370705,0.0932092611337889,19556.0,0.0
lstm,15,fused,sp,0.7843026210023302,0.13359837661674878,0.7134658532097571,0.2111107768452947,31833.5,0.0
lstm,15,fused,sw,0.7843026210023302,0.13359837661674878,0.8001437588131508,0.09900939187188346,26018.0,0.762
lstm,15,sp,sw,0.7134658532097571,0.2111107768452947,0.8001437588131508,0.09900939187188346,20277.0,0.0
lstm,16,fused,sp,0.7901907935462185,0.13714738885156424,0.7095910096674396,0.20777053038135482,33683.5,0.0
lstm,16,fused,sw,0.7901907935462185,0.13714738885156424,0.8049559215792165,0.08881352020465924,27197.0,0.601
lstm,16,sp,sw,0.7095910096674396,0.20777053038135482,0.8049559215792165,0.08881352020465924,19029.5,0.0
lstm,17,fused,sp,0.7923008163206453,0.13560624883107564,0.7280492953550614,0.20627383390611978,31329.0,0.0015
lstm,17,fused,sw,0.7923008163206453,0.13560624883107564,0.8096399154774642,0.09029163382513085,26095.0,0.804
lstm,17,sp,sw,0.7280492953550614,0.20627383390611978,0.8096399154774642,0.09029163382513085,20916.0,0.0
lstm,18,fused,sp,0.7928426240197651,0.13912206954482922,0.7327315827230042,0.2003544424993414,32092.0,0.0
lstm,18,fused,sw,0.7928426240197651,0.13912206954482922,0.8072506967581151,0.09188557412925535,26846.5,0.781
lstm,18,sp,sw,0.7327315827230042,0.2003544424993414,0.8072506967581151,0.09188557412925535,20759.5,0.0
lstm,19,fused,sp,0.7987393743493595,0.1385447204492812,0.7364184268414375,0.2007099561259237,32399.0,0.0
lstm,19,fused,sw,0.7987393743493595,0.1385447204492812,0.8152811591410672,0.08904314886479169,26459.0,0.995
lstm,19,sp,sw,0.7364184268414375,0.2007099561259237,0.8152811591410672,0.08904314886479169,20298.0,0.0
lstm,20,fused,sp,0.8110458366639065,0.13165518786616662,0.7494975788475091,0.17873852771585486,34094.0,0.0
lstm,20,fused,sw,0.8110458366639065,0.13165518786616662,0.8095304698428408,0.09382236689072064,29349.5,0.042
lstm,20,sp,sw,0.7494975788475091,0.17873852771585486,0.8095304698428408,0.09382236689072064,21089.5,0.0
lstm,21,fused,sp,0.8049486791198553,0.13374742077689836,0.7541376431126403,0.18966351275924903,31714.0,0.0
lstm,21,fused,sw,0.8049486791198553,0.13374742077689836,0.8129952787917716,0.0912247759356605,27282.0,0.56
lstm,21,sp,sw,0.7541376431126403,0.18966351275924903,0.8129952787917716,0.0912247759356605,21937.0,0.003
lstm,22,fused,sp,0.8175094792265997,0.11668988313996016,0.7524901085061989,0.1874731034162731,32950.0,0.0
lstm,22,fused,sw,0.8175094792265997,0.11668988313996016,0.8152789257716454,0.08916353514888659,28314.5,0.191
lstm,22,sp,sw,0.7524901085061989,0.1874731034162731,0.8152789257716454,0.08916353514888659,21459.0,0.0
cnn-lstm,1,fused,sp,0.2342373728503298,0.24191124290904642,0.23032825329654588,0.24667273086911276,26937.5,0.729
cnn-lstm,1,fused,sw,0.2342373728503298,0.24191124290904642,0.479649814182959,0.1426954247085484,10651.5,0.0
cnn-lstm,1,sp,sw,0.23032825329654588,0.24667273086911276,0.479649814182959,0.1426954247085484,10769.0,0.0
cnn-lstm,2,fused,sp,0.4386014622190066,0.2834872086654083,0.33255525435973105,0.3205668127707547,31637.5,0.0
cnn-lstm,2,fused,sw,0.4386014622190066,0.2834872086654083,0.6074755113414085,0.1354233925911234,17671.5,0.0
cnn-lstm,2,sp,sw,0.33255525435973105,0.3205668127707547,0.6074755113414085,0.1354233925911234,14488.0,0.0
cnn-lstm,3,fused,sp,0.5825564880162097,0.22947508966066982,0.43630387631190737,0.28451394434871236,34131.0,0.0
cnn-lstm,3,fused,sw,0.5825564880162097,0.22947508966066982,0.6842506145384558,0.12823800073013703,20089.0,0.0
cnn-lstm,3,sp,sw,0.43630387631190737,0.28451394434871236,0.6842506145384558,0.12823800073013703,13001.5,0.0
cnn-lstm,4,fused,sp,0.6329001644388953,0.24012871310907755,0.4963941973749583,0.29323432334416627,33829.5,0.0
cnn-lstm,4,fused,sw,0.6329001644388953,0.24012871310907755,0.7078008718032032,0.11971552982427507,23775.0,0.061
cnn-lstm,4,sp,sw,0.4963941973749583,0.29323432334416627,0.7078008718032032,0.11971552982427507,15427.5,0.0
cnn-lstm,5,fused,sp,0.7111377597895516,0.1834750749862727,0.561245016689275,0.25346236607637274,36103.0,0.0
cnn-lstm,5,fused,sw,0.7111377597895516,0.1834750749862727,0.7274578062756699,0.10542145320212301,27616.5,0.413
cnn-lstm,5,sp,sw,0.561245016689275,0.25346236607637274,0.7274578062756699,0.10542145320212301,16557.5,0.0
cnn-lstm,6,fused,sp,0.7042673583889975,0.2215482490654156,0.5401914259385786,0.28071577532410263,36293.0,0.0
cnn-lstm,6,fused,sw,0.7042673583889975,0.2215482490654156,0.7473735628117418,0.10115554178830695,27204.0,0.597
cnn-lstm,6,sp,sw,0.5401914259385786,0.28071577532410263,0.7473735628117418,0.10115554178830695,15089.0,0.0
cnn-lstm,7,fused,sp,0.762530189921607,0.14764011927263354,0.5936918917807964,0.269922482518944,36915.0,0.0
