focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sp,10,cnn-lstm,mlp,0.6774673625396751,0.2081921688654273,0.609698434622267,0.2142220663519002,31897.5,0.0
sp,10,lstm,mlp,0.6341560164080957,0.23444118187693253,0.609698434622267,0.2142220663519002,29146.0,0.07079999999999999
sp,11,cnn,cnn-lstm,0.6894955749930822,0.2228876216703517,0.6927989424458576,0.20652586934647313,26674.5,0.875
sp,11,cnn,lstm,0.6894955749930822,0.2228876216703517,0.6513039829137486,0.22862445393584083,29836.0,0.036
sp,11,cnn,mlp,0.6894955749930822,0.2228876216703517,0.6343058484311898,0.21753195350792978,32209.5,0.0
sp,11,cnn-lstm,lstm,0.6927989424458576,0.20652586934647313,0.6513039829137486,0.22862445393584083,29664.0,0.036000000000000004
sp,11,cnn-lstm,mlp,0.6927989424458576,0.20652586934647313,0.6343058484311898,0.21753195350792978,32025.0,0.0
sp,11,lstm,mlp,0.6513039829137486,0.22862445393584083,0.6343058484311898,0.21753195350792978,28716.5,0.1344
sp,12,cnn,cnn-lstm,0.6894065460979831,0.2107846129583213,0.7010866268000513,0.18774389507366032,25865.5,0.682
sp,12,cnn,lstm,0.6894065460979831,0.2107846129583213,0.664776030239577,0.210070553711515,28449.0,0.19319999999999998
sp,12,cnn,mlp,0.6894065460979831,0.2107846129583213,0.6464037825535098,0.1971784114160465,31081.0,0.003
sp,12,cnn-lstm,lstm,0.7010866268000513,0.18774389507366032,0.664776030239577,0.210070553711515,29013.5,0.144
sp,12,cnn-lstm,mlp,0.7010866268000513,0.18774389507366032,0.6464037825535098,0.1971784114160465,31330.0,0.003
sp,12,lstm,mlp,0.664776030239577,0.210070553711515,0.6464037825535098,0.1971784114160465,28640.0,0.1875
sp,13,cnn,cnn-lstm,0.7211449411791043,0.18434950306120082,0.7202823989841717,0.1690013766349548,26938.5,0.732
sp,13,cnn,lstm,0.7211449411791043,0.18434950306120082,0.6918040559298678,0.1976962222262773,28671.5,0.1785
sp,13,cnn,mlp,0.7211449411791043,0.18434950306120082,0.6708430779066984,0.17898650741593822,32074.5,0.0
sp,13,cnn-lstm,lstm,0.7202823989841717,0.1690013766349548,0.6918040559298678,0.1976962222262773,28321.5,0.2268
sp,13,cnn-lstm,mlp,0.7202823989841717,0.1690013766349548,0.6708430779066984,0.17898650741593822,31403.0,0.003
