focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sp,9,cnn-lstm,mlp,0.8605745756424175,0.0955194057821515,0.8556275304337256,0.11362933519784121,26826.5,0.792
sp,9,lstm,mlp,0.8441312110266305,0.10453476584144884,0.8556275304337256,0.11362933519784121,24353.0,0.1692
sp,10,cnn,cnn-lstm,0.8882524887385267,0.07369091878811783,0.8761205013636281,0.08049211853713313,29233.0,0.0765
sp,10,cnn,lstm,0.8882524887385267,0.07369091878811783,0.8531451531239685,0.10059970788391671,32582.0,0.0
sp,10,cnn,mlp,0.8882524887385267,0.07369091878811783,0.8550288352862029,0.12804621804321717,31854.0,0.0
sp,10,cnn-lstm,lstm,0.8761205013636281,0.08049211853713313,0.8531451531239685,0.10059970788391671,30016.5,0.024
sp,10,cnn-lstm,mlp,0.8761205013636281,0.08049211853713313,0.8550288352862029,0.12804621804321717,28886.5,0.10439999999999999
sp,10,lstm,mlp,0.8531451531239685,0.10059970788391671,0.8550288352862029,0.12804621804321717,25154.0,0.363
sp,11,cnn,cnn-lstm,0.8853518443239596,0.07452889240119594,0.8723385574052425,0.07914150038456243,29501.0,0.064
sp,11,cnn,lstm,0.8853518443239596,0.07452889240119594,0.8493132362131788,0.10459342277700472,31866.0,0.0
sp,11,cnn,mlp,0.8853518443239596,0.07452889240119594,0.8609145609243639,0.1261758794644069,29998.5,0.039
sp,11,cnn-lstm,lstm,0.8723385574052425,0.07914150038456243,0.8493132362131788,0.10459342277700472,29165.0,0.0855
sp,11,cnn-lstm,mlp,0.8723385574052425,0.07914150038456243,0.8609145609243639,0.1261758794644069,26723.5,0.848
sp,11,lstm,mlp,0.8493132362131788,0.10459342277700472,0.8609145609243639,0.1261758794644069,23932.5,0.0924
sp,12,cnn,cnn-lstm,0.8772943100320886,0.11178278771340183,0.8673494417703592,0.09028128412253868,30370.5,0.018000000000000002
sp,12,cnn,lstm,0.8772943100320886,0.11178278771340183,0.8468763783366381,0.1258166211150945,32241.5,0.0
sp,12,cnn,mlp,0.8772943100320886,0.11178278771340183,0.8608737146125073,0.14470080466937332,29415.5,0.057
sp,12,cnn-lstm,lstm,0.8673494417703592,0.09028128412253868,0.8468763783366381,0.1258166211150945,28550.0,0.1692
sp,12,cnn-lstm,mlp,0.8673494417703592,0.09028128412253868,0.8608737146125073,0.14470080466937332,25135.0,0.356
