focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sp,21,cnn-lstm,mlp,0.8413975706699346,0.07429398992860542,0.8596267633963327,0.04543724169424631,24129.0,0.1248
sp,21,lstm,mlp,0.8473008194386175,0.05848969086357712,0.8596267633963327,0.04543724169424631,24087.5,0.1248
sp,22,cnn,cnn-lstm,0.8642473440678796,0.045979792290740285,0.8455125504370204,0.07368382210714085,29314.5,0.124
sp,22,cnn,lstm,0.8642473440678796,0.045979792290740285,0.8479012056744258,0.05910319833512683,30379.0,0.036000000000000004
sp,22,cnn,mlp,0.8642473440678796,0.045979792290740285,0.8567498760626219,0.046013938232270825,29111.0,0.124
sp,22,cnn-lstm,lstm,0.8455125504370204,0.07368382210714085,0.8479012056744258,0.05910319833512683,27376.0,0.6192
sp,22,cnn-lstm,mlp,0.8455125504370204,0.07368382210714085,0.8567498760626219,0.046013938232270825,26193.5,0.857
sp,22,lstm,mlp,0.8479012056744258,0.05910319833512683,0.8567498760626219,0.046013938232270825,25079.5,0.5055000000000001
sw,1,cnn,cnn-lstm,0.6390921851812004,0.126136464961045,0.5574660628363038,0.137457227097059,35919.0,0.0
sw,1,cnn,lstm,0.6390921851812004,0.126136464961045,0.4985421118143646,0.17360517606539727,39227.5,0.0
sw,1,cnn,mlp,0.6390921851812004,0.126136464961045,0.39615596023680666,0.17634212446944153,46414.5,0.0
sw,1,cnn-lstm,lstm,0.5574660628363038,0.137457227097059,0.4985421118143646,0.17360517606539727,31358.5,0.001
sw,1,cnn-lstm,mlp,0.5574660628363038,0.137457227097059,0.39615596023680666,0.17634212446944153,40489.5,0.0
sw,1,lstm,mlp,0.4985421118143646,0.17360517606539727,0.39615596023680666,0.17634212446944153,35029.0,0.0
sw,2,cnn,cnn-lstm,0.6899547081601188,0.09706403388142033,0.6605960678645026,0.10544780158759072,30768.0,0.003
sw,2,cnn,lstm,0.6899547081601188,0.09706403388142033,0.5960534653247059,0.19474305074874124,33746.5,0.0
sw,2,cnn,mlp,0.6899547081601188,0.09706403388142033,0.5812344273926005,0.1595602363148683,37624.5,0.0
